version,1.4.0
info,team,Nepal
info,team,United States of America
info,gender,male
info,season,2019/20
info,date,2020/02/12
info,competition,ICC Men's Cricket World Cup League 2
info,match_number,30
info,venue,Tribhuvan University International Cricket Ground
info,city,Kirtipur
info,toss_winner,Nepal
info,toss_decision,field
info,player_of_match,S Lamichhane
info,umpire,C Shamshuddin
info,umpire,DN Subedi
info,reserve_umpire,BB Pradhan
info,match_referee,Neeyamur Rashid
info,winner,Nepal
info,winner_wickets,8
ball,1,0.1,United States of America,XM Marshall,IG Holland,Karan KC,0,0,,,,,,"",""
ball,1,0.2,United States of America,XM Marshall,IG Holland,Karan KC,0,0,,,,,,"",""
ball,1,0.3,United States of America,XM Marshall,IG Holland,Karan KC,0,0,,,,,,"",""
ball,1,0.4,United States of America,XM Marshall,IG Holland,Karan KC,0,0,,,,,,"",""
ball,1,0.5,United States of America,XM Marshall,IG Holland,Karan KC,0,0,,,,,,"",""
ball,1,0.6,United States of America,XM Marshall,IG Holland,Karan KC,0,0,,,,,,"",""
ball,1,1.1,United States of America,IG Holland,XM Marshall,S Lamichhane,0,0,,,,,,"",""
ball,1,1.2,United States of America,IG Holland,XM Marshall,S Lamichhane,0,0,,,,,,"",""
ball,1,1.3,United States of America,IG Holland,XM Marshall,S Lamichhane,0,0,,,,,,"",""
ball,1,1.4,United States of America,IG Holland,XM Marshall,S Lamichhane,0,0,,,,,,"",""
ball,1,1.5,United States of America,IG Holland,XM Marshall,S Lamichhane,0,0,,,,,,"",""
ball,1,1.6,United States of America,IG Holland,XM Marshall,S Lamichhane,0,0,,,,,,caught,IG Holland
ball,1,2.1,United States of America,XM Marshall,MD Patel,Karan KC,0,0,,,,,,"",""
ball,1,2.2,United States of America,XM Marshall,MD Patel,Karan KC,4,0,,,,,,"",""
ball,1,2.3,United States of America,XM Marshall,MD Patel,Karan KC,0,1,,,,1,,"",""
ball,1,2.4,United States of America,MD Patel,XM Marshall,Karan KC,1,0,,,,,,"",""
ball,1,2.5,United States of America,XM Marshall,MD Patel,Karan KC,0,0,,,,,,"",""
ball,1,2.6,United States of America,XM Marshall,MD Patel,Karan KC,4,0,,,,,,"",""
ball,1,3.1,United States of America,MD Patel,XM Marshall,S Lamichhane,0,2,2,,,,,"",""
ball,1,3.2,United States of America,XM Marshall,MD Patel,S Lamichhane,3,0,,,,,,"",""
ball,1,3.3,United States of America,MD Patel,XM Marshall,S Lamichhane,0,0,,,,,,"",""
ball,1,3.4,United States of America,MD Patel,XM Marshall,S Lamichhane,1,0,,,,,,"",""
ball,1,3.5,United States of America,XM Marshall,MD Patel,S Lamichhane,0,0,,,,,,"",""
ball,1,3.6,United States of America,XM Marshall,MD Patel,S Lamichhane,0,0,,,,,,"",""
ball,1,3.7,United States of America,XM Marshall,MD Patel,S Lamichhane,0,0,,,,,,"",""
ball,1,4.1,United States of America,MD Patel,XM Marshall,Karan KC,0,0,,,,,,"",""
ball,1,4.2,United States of America,MD Patel,XM Marshall,Karan KC,0,0,,,,,,"",""
ball,1,4.3,United States of America,MD Patel,XM Marshall,Karan KC,1,0,,,,,,"",""
ball,1,4.4,United States of America,XM Marshall,MD Patel,Karan KC,3,0,,,,,,"",""
ball,1,4.5,United States of America,MD Patel,XM Marshall,Karan KC,0,0,,,,,,"",""
ball,1,4.6,United States of America,MD Patel,XM Marshall,Karan KC,0,0,,,,,,"",""
ball,1,5.1,United States of America,XM Marshall,MD Patel,S Lamichhane,0,0,,,,,,"",""
ball,1,5.2,United States of America,XM Marshall,MD Patel,S Lamichhane,1,0,,,,,,"",""
ball,1,5.3,United States of America,MD Patel,XM Marshall,S Lamichhane,1,0,,,,,,"",""
ball,1,5.4,United States of America,XM Marshall,MD Patel,S Lamichhane,0,0,,,,,,"",""
ball,1,5.5,United States of America,XM Marshall,MD Patel,S Lamichhane,0,0,,,,,,"",""
ball,1,5.6,United States of America,XM Marshall,MD Patel,S Lamichhane,1,0,,,,,,"",""
ball,1,6.1,United States of America,XM Marshall,MD Patel,S Bhari,0,0,,,,,,caught,XM Marshall
ball,1,6.2,United States of America,Aaron Jones,MD Patel,S Bhari,0,0,,,,,,"",""
ball,1,6.3,United States of America,Aaron Jones,MD Patel,S Bhari,4,0,,,,,,"",""
ball,1,6.4,United States of America,Aaron Jones,MD Patel,S Bhari,0,0,,,,,,"",""
ball,1,6.5,United States of America,Aaron Jones,MD Patel,S Bhari,0,0,,,,,,"",""
ball,1,6.6,United States of America,Aaron Jones,MD Patel,S Bhari,0,0,,,,,,"",""
ball,1,7.1,United States of America,MD Patel,Aaron Jones,S Lamichhane,0,0,,,,,,"",""
ball,1,7.2,United States of America,MD Patel,Aaron Jones,S Lamichhane,0,0,,,,,,bowled,MD Patel
ball,1,7.3,United States of America,NK Patel,Aaron Jones,S Lamichhane,2,0,,,,,,"",""
ball,1,7.4,United States of America,NK Patel,Aaron Jones,S Lamichhane,0,0,,,,,,"",""
ball,1,7.5,United States of America,NK Patel,Aaron Jones,S Lamichhane,0,0,,,,,,bowled,NK Patel
ball,1,7.6,United States of America,Akshay Homraj,Aaron Jones,S Lamichhane,0,0,,,,,,"",""
ball,1,8.1,United States of America,Aaron Jones,Akshay Homraj,S Bhari,0,0,,,,,,"",""
ball,1,8.2,United States of America,Aaron Jones,Akshay Homraj,S Bhari,0,0,,,,,,"",""
ball,1,8.3,United States of America,Aaron Jones,Akshay Homraj,S Bhari,0,0,,,,,,bowled,Aaron Jones
ball,1,8.4,United States of America,TK Patel,Akshay Homraj,S Bhari,0,0,,,,,,"",""
ball,1,8.5,United States of America,TK Patel,Akshay Homraj,S Bhari,1,0,,,,,,"",""
ball,1,8.6,United States of America,Akshay Homraj,TK Patel,S Bhari,0,0,,,,,,"",""
ball,1,9.1,United States of America,TK Patel,Akshay Homraj,S Lamichhane,0,0,,,,,,"",""
ball,1,9.2,United States of America,TK Patel,Akshay Homraj,S Lamichhane,0,0,,,,,,"",""
ball,1,9.3,United States of America,TK Patel,Akshay Homraj,S Lamichhane,0,0,,,,,,"",""
ball,1,9.4,United States of America,TK Patel,Akshay Homraj,S Lamichhane,0,0,,,,,,"",""
ball,1,9.5,United States of America,TK Patel,Akshay Homraj,S Lamichhane,0,0,,,,,,lbw,TK Patel
ball,1,9.6,United States of America,CAH Stevenson,Akshay Homraj,S Lamichhane,1,0,,,,,,"",""
ball,1,10.1,United States of America,CAH Stevenson,Akshay Homraj,S Bhari,0,0,,,,,,bowled,CAH Stevenson
ball,1,10.2,United States of America,J Theron,Akshay Homraj,S Bhari,0,0,,,,,,"",""
ball,1,10.3,United States of America,J Theron,Akshay Homraj,S Bhari,0,0,,,,,,"",""
ball,1,10.4,United States of America,J Theron,Akshay Homraj,S Bhari,0,0,,,,,,"",""
ball,1,10.5,United States of America,J Theron,Akshay Homraj,S Bhari,0,0,,,,,,"",""
ball,1,10.6,United States of America,J Theron,Akshay Homraj,S Bhari,0,0,,,,,,lbw,J Theron
ball,1,11.1,United States of America,Akshay Homraj,SN Netravalkar,S Lamichhane,4,0,,,,,,"",""
ball,1,11.2,United States of America,Akshay Homraj,SN Netravalkar,S Lamichhane,0,0,,,,,,"",""
ball,1,11.3,United States of America,Akshay Homraj,SN Netravalkar,S Lamichhane,0,0,,,,,,caught,Akshay Homraj
ball,1,11.4,United States of America,NP Kenjige,SN Netravalkar,S Lamichhane,0,0,,,,,,"",""
ball,1,11.5,United States of America,NP Kenjige,SN Netravalkar,S Lamichhane,0,0,,,,,,"",""
