version,1.4.0
info,team,England
info,team,Sri Lanka
info,gender,male
info,season,2018/19
info,date,2018/10/10
info,series,England tour of Sri Lanka 2018/19
info,match_number,1
info,venue,Rangiri Dambulla International Stadium
info,city,
info,toss_winner,Sri Lanka
info,toss_decision,field
info,umpire,Aleem Dar
info,umpire,RSA Palliyaguruge
info,reserve_umpire,REJ Martinesz
info,tv_umpire,PR Reiffel
info,match_referee,RB Richardson
info,outcome,no result
ball,1,0.1,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,0.2,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,0.3,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,0.4,England,JJ Roy,JM Bairstow,SL Malinga,4,0,,,,,,"",""
ball,1,0.5,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,0.6,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,1.1,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,1.2,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,1.3,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,1.4,England,JM Bairstow,JJ Roy,N Pradeep,1,0,,,,,,"",""
ball,1,1.5,England,JJ Roy,JM Bairstow,N Pradeep,0,0,,,,,,"",""
ball,1,1.6,England,JJ Roy,JM Bairstow,N Pradeep,2,0,,,,,,"",""
ball,1,2.1,England,JM Bairstow,JJ Roy,SL Malinga,1,0,,,,,,"",""
ball,1,2.2,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,2.3,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,2.4,England,JJ Roy,JM Bairstow,SL Malinga,0,1,1,,,,,"",""
ball,1,2.5,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,2.6,England,JJ Roy,JM Bairstow,SL Malinga,4,0,,,,,,"",""
ball,1,2.7,England,JJ Roy,JM Bairstow,SL Malinga,4,0,,,,,,"",""
ball,1,3.1,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,3.2,England,JM Bairstow,JJ Roy,N Pradeep,4,0,,,,,,"",""
ball,1,3.3,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,3.4,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,3.5,England,JM Bairstow,JJ Roy,N Pradeep,4,0,,,,,,"",""
ball,1,3.6,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,4.1,England,JJ Roy,JM Bairstow,SL Malinga,0,0,,,,,,"",""
ball,1,4.2,England,JJ Roy,JM Bairstow,SL Malinga,1,0,,,,,,"",""
ball,1,4.3,England,JM Bairstow,JJ Roy,SL Malinga,0,0,,,,,,"",""
ball,1,4.4,England,JM Bairstow,JJ Roy,SL Malinga,4,0,,,,,,"",""
ball,1,4.5,England,JM Bairstow,JJ Roy,SL Malinga,0,0,,,,,,"",""
ball,1,4.6,England,JM Bairstow,JJ Roy,SL Malinga,0,0,,,,,,"",""
ball,1,5.1,England,JJ Roy,JM Bairstow,N Pradeep,4,0,,,,,,"",""
ball,1,5.2,England,JJ Roy,JM Bairstow,N Pradeep,1,0,,,,,,"",""
ball,1,5.3,England,JM Bairstow,JJ Roy,N Pradeep,1,0,,,,,,"",""
ball,1,5.4,England,JJ Roy,JM Bairstow,N Pradeep,1,0,,,,,,"",""
ball,1,5.5,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,5.6,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,"",""
ball,1,6.1,England,JJ Roy,JM Bairstow,A Dananjaya,1,0,,,,,,"",""
ball,1,6.2,England,JM Bairstow,JJ Roy,A Dananjaya,0,0,,,,,,"",""
ball,1,6.3,England,JM Bairstow,JJ Roy,A Dananjaya,0,0,,,,,,"",""
ball,1,6.4,England,JM Bairstow,JJ Roy,A Dananjaya,0,0,,,,,,"",""
ball,1,6.5,England,JM Bairstow,JJ Roy,A Dananjaya,6,0,,,,,,"",""
ball,1,6.6,England,JM Bairstow,JJ Roy,A Dananjaya,4,0,,,,,,"",""
ball,1,7.1,England,JJ Roy,JM Bairstow,N Pradeep,0,0,,,,,,"",""
ball,1,7.2,England,JJ Roy,JM Bairstow,N Pradeep,0,0,,,,,,"",""
ball,1,7.3,England,JJ Roy,JM Bairstow,N Pradeep,0,0,,,,,,"",""
ball,1,7.4,England,JJ Roy,JM Bairstow,N Pradeep,0,0,,,,,,"",""
ball,1,7.5,England,JJ Roy,JM Bairstow,N Pradeep,1,0,,,,,,"",""
ball,1,7.6,England,JM Bairstow,JJ Roy,N Pradeep,0,0,,,,,,caught,JM Bairstow
ball,1,8.1,England,JJ Roy,JE Root,A Dananjaya,1,0,,,,,,"",""
ball,1,8.2,England,JE Root,JJ Roy,A Dananjaya,1,0,,,,,,"",""
ball,1,8.3,England,JJ Roy,JE Root,A Dananjaya,0,0,,,,,,"",""
ball,1,8.4,England,JJ Roy,JE Root,A Dananjaya,0,0,,,,,,caught,JJ Roy
ball,1,8.5,England,EJG Morgan,JE Root,A Dananjaya,0,0,,,,,,"",""
ball,1,8.6,England,EJG Morgan,JE Root,A Dananjaya,0,0,,,,,,"",""
ball,1,9.1,England,JE Root,EJG Morgan,N Pradeep,0,0,,,,,,"",""
ball,1,9.2,England,JE Root,EJG Morgan,N Pradeep,4,0,,,,,,"",""
ball,1,9.3,England,JE Root,EJG Morgan,N Pradeep,0,0,,,,,,"",""
ball,1,9.4,England,JE Root,EJG Morgan,N Pradeep,0,0,,,,,,"",""
ball,1,9.5,England,JE Root,EJG Morgan,N Pradeep,0,0,,,,,,"",""
ball,1,9.6,England,JE Root,EJG Morgan,N Pradeep,0,0,,,,,,"",""
ball,1,10.1,England,EJG Morgan,JE Root,A Dananjaya,0,0,,,,,,"",""
ball,1,10.2,England,EJG Morgan,JE Root,A Dananjaya,1,0,,,,,,"",""
ball,1,10.3,England,JE Root,EJG Morgan,A Dananjaya,0,2,,,,2,,"",""
ball,1,10.4,England,JE Root,EJG Morgan,A Dananjaya,0,0,,,,,,"",""
ball,1,10.5,England,JE Root,EJG Morgan,A Dananjaya,1,0,,,,,,"",""
ball,1,10.6,England,EJG Morgan,JE Root,A Dananjaya,0,0,,,,,,"",""
ball,1,11.1,England,JE Root,EJG Morgan,SL Malinga,0,0,,,,,,"",""
ball,1,11.2,England,JE Root,EJG Morgan,SL Malinga,4,0,,,,,,"",""
ball,1,11.3,England,JE Root,EJG Morgan,SL Malinga,1,0,,,,,,"",""
ball,1,11.4,England,EJG Morgan,JE Root,SL Malinga,1,0,,,,,,"",""
ball,1,11.5,England,JE Root,EJG Morgan,SL Malinga,1,0,,,,,,"",""
ball,1,11.6,England,EJG Morgan,JE Root,SL Malinga,4,0,,,,,,"",""
ball,1,12.1,England,JE Root,EJG Morgan,A Dananjaya,4,0,,,,,,"",""
ball,1,12.2,England,JE Root,EJG Morgan,A Dananjaya,0,0,,,,,,"",""
ball,1,12.3,England,JE Root,EJG Morgan,A Dananjaya,1,0,,,,,,"",""
ball,1,12.4,England,EJG Morgan,JE Root,A Dananjaya,1,0,,,,,,"",""
ball,1,12.5,England,JE Root,EJG Morgan,A Dananjaya,1,0,,,,,,"",""
ball,1,12.6,England,EJG Morgan,JE Root,A Dananjaya,6,0,,,,,,"",""
ball,1,13.1,England,JE Root,EJG Morgan,SL Malinga,0,0,,,,,,"",""
ball,1,13.2,England,JE Root,EJG Morgan,SL Malinga,2,0,,,,,,"",""
ball,1,13.3,England,JE Root,EJG Morgan,SL Malinga,0,0,,,,,,"",""
ball,1,13.4,England,JE Root,EJG Morgan,SL Malinga,0,1,1,,,,,"",""
ball,1,13.5,England,JE Root,EJG Morgan,SL Malinga,0,0,,,,,,"",""
ball,1,13.6,England,JE Root,EJG Morgan,SL Malinga,0,0,,,,,,"",""
ball,1,13.7,England,JE Root,EJG Morgan,SL Malinga,4,0,,,,,,"",""
ball,1,14.1,England,EJG Morgan,JE Root,A Dananjaya,0,0,,,,,,"",""
ball,1,14.2,England,EJG Morgan,JE Root,A Dananjaya,1,0,,,,,,"",""
ball,1,14.3,England,JE Root,EJG Morgan,A Dananjaya,0,0,,,,,,"",""
ball,1,14.4,England,JE Root,EJG Morgan,A Dananjaya,0,0,,,,,,"",""
ball,1,14.5,England,JE Root,EJG Morgan,A Dananjaya,0,0,,,,,,"",""
ball,1,14.6,England,JE Root,EJG Morgan,A Dananjaya,1,0,,,,,,"",""
